user_id,age,gender,language,login_time,character,c_type,mode,ranking
59222,32,Male,Estonian,542,Symmetra,Tank,3VS3,1316
59223,28,Male,Bosnian,472,Sombra,Tank,3VS3,729
59224,35,Male,Portuguese,429,Orisa,Healer,3VS3,1721
59225,21,Male,Belarusian,785,Sombra,Healer,Solo,1478
59226,29,Male,Dutch,24,Echo,Damage,Solo,2303
59227,27,Male,Irish,8,Baptiste,Healer,Mayhem,2042
59228,34,Female,Swedish,375,Ashe,Healer,CTF,2524
59229,32,Male,Hindi,723,Soldier,Damage,CTF,2046
59230,39,Male,Thai,308,Hanzo,Tank,3VS3,1539
59231,29,Male,Hebrew,1033,Zarya,Tank,Ranked,1038
59232,22,Male,German,1394,Bastion,Damage,Ranked,2150
59233,33,Female,Slovenian,1439,Sombra,Healer,3VS3,1625
59234,32,Male,Icelandic,1023,Roadhog,Healer,Mayhem,1044
59235,20,Male,Korean,614,Torbjorn,Damage,Quick,1484
59236,23,Other,Korean,1058,Mercy,Damage,Quick,1712
59237,29,Other,Romanian,1365,Lucio,Tank,3VS3,1292
59238,22,Male,Belarusian,70,Zenyatta,Healer,CTF,1509
59239,22,Male,Mongolian,747,Junkrat,Healer,Mayhem,2197
59240,27,Male,Mongolian,621,Ana,Tank,Mayhem,2388
59241,21,Male,Armenian,893,McCree,Tank,CTF,1457
59242,27,Female,Bosnian,1028,D.Va,Damage,Mayhem,2042
59243,24,Male,Ukrainian,440,Zarya,Tank,Ranked,2438
59244,29,Male,Bosnian,705,Symmetra,Healer,Quick,1324
59245,16,Male,Greek,1060,Moira,Damage,Solo,2954
59246,30,Male,Hindi,900,Zenyatta,Damage,Mayhem,1656
59247,23,Male,Icelandic,539,Sombra,Healer,Quick,1459
59248,26,Male,Kuanyama,710,Sombra,Healer,Solo,1774
59249,23,Female,Macedonian,157,Tracer,Healer,Ranked,1556
59250,32,Male,Greek,691,Mei,Healer,Quick,902
59251,26,Male,Icelandic,629,Roadhog,Tank,Quick,2000
59252,24,Male,Danish,858,Wrecking,Damage,Solo,1925
59253,31,Male,Japanese,285,Moira,Tank,CTF,984
59254,33,Male,Mongolian,67,Ana,Tank,Ranked,1760
59255,17,Male,Croatian,24,Mercy,Damage,Solo,1809
59256,28,Male,Korean,64,D.Va,Healer,Mayhem,2220
59257,31,Male,Greek,1181,Reinhardt,Tank,3VS3,1874
59258,26,Other,Portuguese,693,Winston,Healer,CTF,2597
59259,25,Male,Bulgarian,809,McCree,Healer,Solo,2741
59260,25,Male,Macedonian,1102,Torbjorn,Damage,CTF,745
59261,39,Male,Arabic,1054,Mercy,Tank,Mayhem,2007
59262,26,Male,Bulgarian,706,Ashe,Healer,Mayhem,1986
59263,23,Male,French,610,Soldier,Tank,Mayhem,1753
59264,29,Male,Hindi,141,Echo,Healer,Mayhem,2385
59265,29,Male,Armenian,690,McCree,Damage,CTF,2212
59266,26,Male,Armenian,1088,Symmetra,Tank,Quick,1184
59267,32,Male,Croatian,1034,Winston,Tank,Quick,587
59268,33,Male,Swedish,867,Wrecking,Healer,Mayhem,1347
59269,26,Male,Kuanyama,29,D.Va,Damage,3VS3,1789
59270,17,Male,Norwegian,668,Lucio,Healer,Solo,1968
59271,30,Male,Belarusian,1034,Winston,Damage,Quick,980
59272,40,Female,Italian,451,Reaper,Tank,Quick,1221
59273,21,Male,Maltese,258,Wrecking,Damage,3VS3,1394
59274,33,Male,Portuguese,825,Mei,Tank,CTF,1186
59275,23,Male,Czech,1437,Reaper,Healer,3VS3,2106
59276,18,Female,Kuanyama,803,Doomfist,Damage,Ranked,1369
59277,39,Female,Serbian,625,Ana,Tank,3VS3,2309
59278,28,Other,Albanian,1129,D.Va,Healer,Solo,2586
59279,19,Male,Thai,8,Echo,Damage,3VS3,1116
59280,37,Male,Hindi,1413,Hanzo,Damage,Quick,1906
59281,23,Male,Romanian,161,Tracer,Damage,CTF,856
59282,19,Female,Kuanyama,100,Mei,Healer,Ranked,1357
59283,25,Male,Yoruba,109,Moira,Damage,Solo,1892
59284,30,Male,Yoruba,690,Zarya,Tank,Ranked,2742
59285,18,Male,English,744,Brigitte,Damage,CTF,1413
59286,34,Male,Thai,1071,Roadhog,Tank,Mayhem,1524
59287,20,Male,Portuguese,249,Torbjorn,Damage,Ranked,2206
59288,19,Male,German,1383,Baptiste,Tank,Quick,1951
59289,27,Female,Greek,104,Sombra,Healer,Solo,1601
59290,24,Male,Hindi,132,Torbjorn,Healer,Quick,1249
59291,29,Other,Armenian,1308,Winston,Healer,CTF,1526
59292,34,Male,Norwegian,501,Baptiste,Tank,Solo,1376
59293,33,Male,Hindi,117,Ashe,Healer,CTF,1938
59294,20,Male,Portuguese,659,Junkrat,Tank,Solo,1782
59295,23,Male,Afrikaans,281,Ana,Damage,CTF,1626
59296,21,Male,Hebrew,1186,McCree,Healer,Solo,1114
59297,33,Female,Kuanyama,690,Echo,Tank,CTF,1234
59298,30,Male,Macedonian,1002,Tracer,Tank,Solo,2179
59299,33,Male,Yoruba,652,Winston,Tank,Mayhem,1370
59300,28,Other,Hindi,929,Genji,Healer,Solo,1668
59301,28,Male,Indonesian,1303,Zenyatta,Healer,Ranked,1099
59302,26,Female,Czech,303,Zenyatta,Damage,Quick,2556
59303,15,Male,Japanese,263,McCree,Healer,CTF,2335
59304,31,Other,Hebrew,822,Doomfist,Healer,Ranked,1577
59305,28,Male,Russian,1019,Reinhardt,Healer,Ranked,1108
59306,27,Male,Bulgarian,1399,Sombra,Damage,Ranked,1614
59307,15,Male,Chinese,1281,Symmetra,Healer,CTF,1850
59308,31,Male,Arabic,1019,Wrecking,Tank,Solo,1557
59309,31,Female,Icelandic,926,Reaper,Healer,Solo,2733
59310,29,Male,Maltese,720,Torbjorn,Tank,Ranked,2363
59311,33,Male,Yoruba,218,Lucio,Healer,3VS3,1770
59312,36,Male,Ukrainian,1425,Roadhog,Damage,3VS3,1279
59313,13,Male,Catalan,714,Wrecking,Tank,Ranked,1954
59314,23,Male,Thai,256,Roadhog,Healer,Ranked,1549
59315,21,Male,French,741,Wrecking,Healer,Ranked,1371
59316,25,Female,Croatian,730,Junkrat,Damage,Quick,1865
59317,23,Male,Malagasy,1438,Hanzo,Healer,3VS3,1788
59318,28,Other,Icelandic,1286,Reinhardt,Tank,CTF,2017
59319,19,Male,Polish,4,Brigitte,Damage,3VS3,1282
59320,26,Male,Serbian,331,Mercy,Healer,Quick,1641
59321,27,Male,English,1021,Genji,Healer,CTF,2242
59322,28,Male,Norwegian,859,Symmetra,Tank,Quick,1525
59323,27,Male,Chinese,12,Junkrat,Healer,Quick,1365
59324,29,Male,Croatian,544,Mei,Tank,3VS3,1386
59325,33,Male,Chinese,183,Baptiste,Tank,Quick,1615
59326,17,Male,Portuguese,755,Junkrat,Tank,Quick,2709
59327,35,Other,Slovenian,1219,Mei,Healer,CTF,2067
59328,21,Male,Afrikaans,162,Zenyatta,Tank,Mayhem,2163
59329,23,Male,Swedish,46,Zarya,Tank,Ranked,998
59330,34,Male,Yoruba,624,Sigma,Damage,Ranked,2081
59331,30,Other,Hindi,1233,Bastion,Damage,3VS3,1579
59332,33,Male,Dutch,647,McCree,Healer,Solo,2153
59333,36,Male,Croatian,930,Junkrat,Healer,CTF,1788
59334,33,Male,Finnish,940,Mercy,Damage,Ranked,2229
59335,30,Male,Indonesian,1248,Ana,Damage,Ranked,1598
59336,32,Male,Marshallese,43,Winston,Tank,Quick,1839
59337,20,Male,English,1190,Hanzo,Damage,Mayhem,1934
59338,24,Female,Kuanyama,1412,McCree,Healer,Ranked,2315
59339,26,Male,Bulgarian,296,Reaper,Healer,Ranked,857
59340,18,Female,Maltese,147,McCree,Healer,3VS3,1836
59341,25,Male,Afrikaans,798,Mercy,Damage,Quick,1748
59342,22,Male,Maltese,271,Hanzo,Tank,CTF,1968
59343,18,Other,Malagasy,888,Pharah,Tank,Solo,1455
59344,37,Male,Finnish,913,Brigitte,Tank,3VS3,940
59345,20,Female,Finnish,908,Sombra,Tank,Ranked,1782
59346,20,Male,German,262,McCree,Damage,Solo,2114
59347,21,Male,Finnish,667,Wrecking,Tank,Ranked,1483
59348,24,Male,English,52,Doomfist,Tank,Solo,1470
59349,18,Female,Korean,163,Winston,Healer,Mayhem,1428
59350,31,Male,Maltese,1184,Zenyatta,Tank,3VS3,1089
59351,14,Other,Slovenian,1352,Widowmaker,Damage,Quick,1104
59352,29,Other,Portuguese,568,Pharah,Tank,CTF,1540
59353,27,Male,Swedish,1052,Sombra,Tank,Solo,1675
59354,27,Male,Thai,179,Bastion,Tank,3VS3,1567
59355,31,Female,Finnish,731,Brigitte,Healer,3VS3,1485
59356,25,Male,Danish,1371,Tracer,Tank,Ranked,1541
59357,23,Male,Latvian,325,Echo,Tank,Ranked,1430
59358,21,Male,Arabic,201,Roadhog,Damage,Solo,2166
59359,20,Male,Serbian,937,Soldier,Damage,Ranked,1695
59360,28,Female,Russian,760,Echo,Damage,Ranked,1143
59361,31,Other,Icelandic,1398,Sombra,Healer,3VS3,1459
59362,17,Male,Turkish,812,Mercy,Tank,CTF,1616
59363,24,Male,Hebrew,322,Mei,Damage,Quick,1522
59364,25,Male,Marshallese,1437,Mercy,Tank,3VS3,3010
59365,23,Male,Croatian,878,Lucio,Healer,Solo,1853
59366,30,Male,Polish,1165,Winston,Tank,Ranked,1881
59367,33,Male,Polish,292,Widowmaker,Healer,Solo,1581
59368,29,Male,Arabic,598,Widowmaker,Healer,Mayhem,2139
59369,20,Male,Slovenian,1014,Brigitte,Tank,Quick,2316
59370,27,Male,Bulgarian,1303,Echo,Damage,Solo,2063
59371,25,Male,English,370,Zenyatta,Damage,CTF,1817
59372,28,Other,Dutch,712,Soldier,Tank,Solo,1204
59373,14,Female,English,31,Zarya,Healer,3VS3,1599
59374,30,Male,Bosnian,152,Echo,Tank,Quick,2546
59375,33,Male,Spanish,545,Pharah,Tank,3VS3,1119
59376,22,Other,Russian,1277,Soldier,Tank,3VS3,1955
59377,28,Female,Kuanyama,989,Tracer,Tank,CTF,2272
59378,21,Male,Italian,1241,Sigma,Healer,Ranked,2201
59379,25,Male,Indonesian,1078,Moira,Healer,Mayhem,1597
59380,26,Female,Albanian,1178,Torbjorn,Healer,Quick,1175
59381,24,Male,Catalan,669,Moira,Tank,Ranked,1193
59382,26,Male,Mongolian,515,Ashe,Healer,Quick,1973
59383,19,Female,Slovenian,230,Reaper,Damage,CTF,862
59384,25,Male,Latvian,1057,Hanzo,Healer,Ranked,1954
59385,24,Female,Czech,806,Doomfist,Damage,Ranked,1489
59386,22,Male,Ukrainian,24,Junkrat,Tank,CTF,1194
59387,24,Other,Japanese,371,Zenyatta,Damage,Quick,1753
59388,32,Male,Hindi,69,Symmetra,Tank,Quick,1317
59389,23,Female,Bosnian,1274,Doomfist,Healer,Quick,1292
59390,25,Male,Catalan,1158,Baptiste,Damage,3VS3,2855
59391,17,Male,German,719,Brigitte,Healer,Solo,2115
59392,24,Male,Dutch,160,Mei,Tank,Solo,2633
59393,21,Male,Ukrainian,831,Torbjorn,Damage,CTF,2277
59394,19,Male,Hindi,1234,McCree,Healer,Mayhem,1920
59395,30,Male,English,387,Ashe,Tank,3VS3,1766
59396,15,Male,Afrikaans,654,Baptiste,Healer,Ranked,1585
59397,24,Male,Hungarian,60,Doomfist,Tank,3VS3,2546
59398,32,Female,Norwegian,543,Soldier,Tank,Quick,1427
59399,15,Male,Hindi,1400,Soldier,Damage,Solo,1517
59400,28,Male,Hindi,283,Moira,Damage,Ranked,1521
59401,27,Male,Catalan,93,Wrecking,Damage,3VS3,1527
59402,27,Male,Croatian,701,Tracer,Damage,3VS3,1762
59403,26,Male,Icelandic,918,Ashe,Damage,Quick,2334
59404,35,Male,Malagasy,1257,Soldier,Tank,Quick,659
59405,25,Male,Serbian,876,Winston,Tank,Quick,2113
59406,15,Male,Kuanyama,836,Sombra,Damage,Solo,1187
59407,37,Male,Hindi,245,Sombra,Healer,CTF,1060
59408,28,Male,Danish,409,McCree,Damage,CTF,1807
59409,27,Male,Hungarian,247,Sigma,Damage,CTF,1405
59410,17,Female,Spanish,904,Moira,Healer,Solo,1452
59411,27,Male,Belarusian,720,Mercy,Healer,CTF,1491
59412,24,Male,Catalan,218,Mei,Damage,Ranked,2216
59413,24,Male,Croatian,703,Winston,Healer,Ranked,2439
59414,24,Male,Marshallese,1259,Ana,Damage,CTF,1535
59415,28,Male,Serbian,813,Lucio,Damage,Quick,2174
59416,26,Male,Czech,456,Hanzo,Damage,CTF,1598
59417,24,Female,Norwegian,1294,Roadhog,Damage,Quick,2047
59418,29,Male,Bulgarian,5,Brigitte,Healer,3VS3,1225
59419,37,Male,Hebrew,1010,Genji,Tank,Mayhem,933
59420,34,Female,Norwegian,1427,Reinhardt,Damage,Ranked,2161
59421,31,Male,Yoruba,737,Widowmaker,Healer,3VS3,2554
59422,18,Male,French,471,Symmetra,Damage,Quick,1702
59423,25,Male,Italian,1243,Reinhardt,Damage,Solo,1400
59424,18,Male,Romanian,1328,Ana,Damage,Solo,1473
59425,31,Male,Indonesian,38,Doomfist,Tank,Ranked,1622
59426,21,Male,Indonesian,117,Doomfist,Healer,Ranked,1691
59427,24,Male,Spanish,168,Reinhardt,Healer,CTF,1006
59428,30,Male,Greek,1012,Reaper,Damage,Ranked,48
59429,21,Other,Macedonian,0,Sombra,Healer,Quick,1550
59430,22,Female,Dutch,635,Wrecking,Damage,CTF,1554
59431,36,Other,Albanian,361,Reinhardt,Tank,Mayhem,1726
59432,19,Other,German,693,Mercy,Tank,CTF,1334
59433,21,Male,Turkish,984,Sombra,Damage,CTF,2015
59434,25,Other,Chinese,156,Genji,Tank,CTF,2299
59435,19,Male,Portuguese,633,Brigitte,Healer,Mayhem,1820
59436,27,Female,Latvian,261,Sombra,Damage,Mayhem,1623
59437,19,Male,Armenian,66,Sombra,Damage,CTF,2016
59438,29,Other,Vietnamese,146,Tracer,Tank,Quick,1299
59439,24,Male,Belarusian,515,Hanzo,Damage,Mayhem,1438
59440,16,Female,Afrikaans,1304,Sigma,Tank,Mayhem,2203
59441,22,Male,Irish,1146,Moira,Damage,Ranked,2075
59442,34,Male,Yoruba,1275,Hanzo,Damage,3VS3,1776
59443,34,Male,Latvian,429,Widowmaker,Tank,Solo,1243
59444,17,Male,Russian,998,Symmetra,Healer,Quick,1926
59445,21,Male,Ganda,493,Mercy,Tank,Quick,1748
59446,37,Male,Hungarian,457,Bastion,Damage,Solo,2024
59447,32,Female,Thai,206,Hanzo,Damage,Ranked,1951
59448,28,Male,German,409,Genji,Damage,Quick,2036
59449,26,Male,Kuanyama,11,Brigitte,Damage,3VS3,1367
59450,21,Male,Finnish,612,Moira,Healer,Ranked,1909
59451,32,Female,Norwegian,551,Wrecking,Healer,Ranked,1587
59452,31,Male,Norwegian,64,Torbjorn,Healer,CTF,1298
59453,26,Male,Hungarian,1411,Torbjorn,Damage,3VS3,1336
59454,30,Male,Polish,394,Brigitte,Tank,Ranked,1253
59455,24,Male,Finnish,945,Widowmaker,Damage,CTF,1326
59456,41,Male,Danish,311,D.Va,Damage,Quick,1565
59457,19,Female,Spanish,539,Reinhardt,Damage,Solo,1459
59458,34,Male,Spanish,880,Mercy,Tank,CTF,1228
59459,28,Male,Norwegian,809,Soldier,Damage,Solo,2322
59460,30,Female,German,106,Symmetra,Damage,CTF,1505
59461,30,Male,Irish,1200,Junkrat,Healer,3VS3,1960
59462,26,Female,Danish,1167,Zarya,Damage,Mayhem,1909
59463,30,Other,Polish,915,Reaper,Healer,CTF,1446
59464,26,Male,English,135,Junkrat,Healer,Solo,877
59465,30,Male,Polish,44,McCree,Tank,Ranked,1690
59466,25,Male,Marshallese,628,Tracer,Tank,3VS3,2033
59467,30,Male,Serbian,837,Mei,Healer,3VS3,1913
59468,26,Male,Japanese,135,Brigitte,Tank,Quick,754
59469,40,Other,Icelandic,16,Moira,Tank,Solo,1436
59470,25,Male,Swedish,672,Lucio,Healer,CTF,1713
59471,22,Male,Marshallese,988,Reaper,Tank,Ranked,1530
59472,18,Male,Dutch,733,Widowmaker,Healer,3VS3,1495
59473,19,Female,Dutch,80,Mei,Healer,Ranked,1113
59474,26,Female,Catalan,134,Mercy,Healer,3VS3,1234
59475,20,Male,Finnish,206,Sombra,Tank,3VS3,1966
59476,25,Female,Korean,597,Torbjorn,Healer,CTF,2674
59477,23,Male,Thai,1385,Ana,Damage,CTF,1740
59478,19,Male,Bosnian,688,Zenyatta,Tank,Solo,2965
59479,28,Male,Mongolian,371,Zarya,Tank,Ranked,1749
59480,39,Male,Ganda,708,Lucio,Tank,3VS3,1556
59481,26,Male,Latvian,1364,McCree,Healer,Ranked,1090
59482,36,Male,Kuanyama,872,Ana,Healer,Ranked,1710
59483,20,Female,Ukrainian,443,Torbjorn,Damage,Solo,2587
59484,32,Male,Swedish,409,Brigitte,Healer,Solo,1046
59485,30,Male,Yoruba,499,Bastion,Healer,Quick,1984
59486,20,Male,Afrikaans,940,Reinhardt,Tank,Mayhem,1251
59487,30,Male,Marshallese,566,Doomfist,Healer,3VS3,1649
59488,29,Other,Indonesian,178,Zarya,Damage,Quick,1816
59489,32,Other,Czech,1389,Soldier,Healer,Ranked,1720
59490,23,Male,German,1208,McCree,Tank,CTF,1501
59491,24,Other,Ukrainian,1035,Pharah,Tank,Solo,1769
59492,16,Female,Vietnamese,837,Brigitte,Tank,CTF,1836
59493,19,Male,Korean,797,Reaper,Tank,CTF,1376
59494,29,Male,Italian,829,Soldier,Tank,3VS3,1867
59495,34,Male,Thai,548,Ana,Tank,CTF,1216
59496,37,Other,Japanese,564,Widowmaker,Healer,Mayhem,2039
59497,23,Male,Turkish,891,Mei,Healer,CTF,1358
59498,29,Female,Arabic,1362,Mei,Damage,Ranked,1849
59499,29,Male,Malagasy,534,Zenyatta,Healer,Mayhem,1585
59500,21,Male,Ganda,394,McCree,Tank,Solo,1041
59501,21,Other,Vietnamese,570,Lucio,Damage,Mayhem,1223
59502,19,Other,Danish,971,Torbjorn,Healer,3VS3,1600
59503,21,Female,Arabic,769,Zenyatta,Healer,3VS3,1490
59504,22,Female,Irish,794,Genji,Tank,Solo,2186
59505,36,Male,Maltese,2,Sombra,Tank,Solo,1509
59506,26,Male,Dutch,467,Ashe,Healer,Quick,1336
59507,25,Male,Czech,97,Brigitte,Healer,Ranked,1141
59508,30,Female,Czech,1218,Echo,Healer,Solo,1575
59509,33,Male,Norwegian,509,Bastion,Tank,CTF,1604
59510,22,Male,Ganda,259,Brigitte,Healer,Mayhem,2271
59511,26,Male,Portuguese,641,Genji,Tank,Solo,1054
59512,31,Male,Mongolian,509,Genji,Healer,Quick,1478
59513,26,Female,Belarusian,726,Zenyatta,Healer,Solo,1341
59514,20,Other,Albanian,1230,Hanzo,Healer,Quick,2718
59515,27,Male,Japanese,1367,Zenyatta,Healer,Quick,2233
59516,19,Male,Lithuanian,1077,Doomfist,Healer,Solo,2111
59517,25,Male,Italian,896,Hanzo,Healer,Quick,1066
59518,22,Male,Arabic,180,Brigitte,Healer,Solo,2113
59519,33,Male,Maltese,1218,Genji,Damage,Mayhem,1905
59520,27,Other,Lithuanian,955,D.Va,Damage,Solo,1601
59521,20,Male,Ganda,925,Roadhog,Healer,Quick,1365
59522,26,Male,English,400,McCree,Healer,Mayhem,1768
59523,15,Female,Bosnian,486,Doomfist,Tank,Ranked,1997
59524,21,Male,Hebrew,219,Hanzo,Tank,Solo,1697
59525,15,Male,Ganda,772,Bastion,Healer,Mayhem,1365
59526,38,Male,Vietnamese,830,Ana,Damage,3VS3,2226
59527,33,Male,Maltese,517,Mercy,Healer,CTF,1394
59528,27,Female,Slovenian,455,Hanzo,Tank,Ranked,1706
59529,26,Male,Marshallese,1155,Winston,Healer,CTF,3020
59530,23,Male,Armenian,580,Wrecking,Healer,3VS3,2628
59531,27,Male,Yoruba,1271,Reinhardt,Damage,Ranked,1229
59532,27,Male,Thai,506,Mei,Damage,Mayhem,1534
59533,23,Male,German,993,Tracer,Damage,Solo,1344
59534,31,Male,German,173,Reinhardt,Healer,Ranked,2040
59535,30,Female,Romanian,672,Ashe,Damage,Quick,1975
59536,24,Male,Romanian,534,Echo,Tank,Quick,1658
59537,25,Female,Greek,931,Doomfist,Tank,Quick,1753
59538,32,Male,Swedish,980,Zenyatta,Damage,CTF,1614
59539,27,Male,German,1228,McCree,Tank,CTF,2413
59540,24,Male,German,883,Pharah,Tank,CTF,658
59541,24,Other,Romanian,102,Hanzo,Tank,3VS3,2179
59542,26,Female,Hindi,576,Hanzo,Damage,Quick,1863
59543,27,Male,Catalan,359,Orisa,Healer,Mayhem,2281
59544,19,Male,Spanish,76,Reaper,Tank,Quick,1177
59545,31,Female,Dutch,967,Winston,Healer,Quick,2672
59546,37,Other,Turkish,499,Sombra,Damage,CTF,2116
59547,26,Male,Danish,534,Ashe,Tank,Solo,1341
59548,17,Female,Mongolian,788,Reaper,Healer,Quick,840
59549,23,Female,Afrikaans,911,D.Va,Tank,Ranked,942
59550,29,Male,Vietnamese,270,Symmetra,Damage,CTF,1943
59551,35,Female,Irish,855,Roadhog,Healer,Quick,1439
59552,20,Male,Marshallese,419,Junkrat,Healer,3VS3,2123
59553,31,Female,Norwegian,676,Torbjorn,Damage,3VS3,1102
59554,30,Male,Ganda,61,Zarya,Healer,CTF,1921
59555,27,Male,Catalan,436,Winston,Healer,3VS3,1597
59556,23,Male,Albanian,122,Wrecking,Tank,CTF,1189
59557,24,Male,Thai,840,Baptiste,Tank,Solo,722
59558,22,Other,Dutch,647,Mei,Tank,3VS3,1356
59559,35,Female,Mongolian,214,Brigitte,Tank,3VS3,1246
59560,16,Other,Turkish,72,Doomfist,Tank,Solo,1743
59561,18,Male,Bulgarian,839,D.Va,Healer,CTF,1536
59562,34,Male,Russian,548,Symmetra,Tank,Mayhem,2189
59563,22,Male,Slovenian,64,Sombra,Tank,Mayhem,1671
59564,26,Male,French,1055,Mercy,Healer,3VS3,1800
59565,25,Other,Japanese,527,Torbjorn,Healer,3VS3,753
59566,33,Male,Kuanyama,935,Reinhardt,Healer,CTF,2422
59567,20,Male,Russian,1185,Lucio,Damage,Solo,1834
59568,20,Male,Spanish,1259,Bastion,Healer,Quick,1744
59569,27,Female,Hindi,937,Reinhardt,Healer,Ranked,1073
59570,24,Male,Czech,148,Widowmaker,Healer,Solo,2665
59571,24,Female,French,935,Winston,Tank,3VS3,1004
59572,21,Other,Norwegian,1220,Bastion,Healer,CTF,2418
59573,23,Other,German,1276,McCree,Healer,Solo,1504
59574,18,Other,Croatian,1270,Lucio,Damage,Quick,943
59575,24,Male,Hungarian,33,Bastion,Healer,CTF,1780
59576,29,Male,Bosnian,743,Roadhog,Tank,3VS3,2644
59577,20,Male,Vietnamese,959,McCree,Damage,Mayhem,1675
59578,36,Male,Polish,274,McCree,Healer,3VS3,1081
59579,31,Male,Dutch,881,Echo,Tank,3VS3,1992
59580,28,Male,Swedish,1370,Reaper,Damage,Solo,1918
59581,19,Female,Albanian,1105,Symmetra,Damage,Solo,1913
59582,23,Male,Slovenian,841,Baptiste,Tank,Quick,2471
59583,23,Female,French,588,Winston,Damage,3VS3,1823
59584,35,Female,Bosnian,1118,Sombra,Healer,Ranked,1601
59585,32,Other,English,660,Ana,Tank,Mayhem,1708
59586,15,Male,Russian,856,Orisa,Tank,3VS3,1956
59587,34,Male,Finnish,1062,Zarya,Healer,Solo,1763
59588,29,Other,Slovenian,1138,Mercy,Healer,Quick,1165
59589,27,Male,Hebrew,444,Doomfist,Damage,Quick,1594
59590,35,Male,Bosnian,1211,Ana,Healer,Ranked,1520
59591,25,Female,Croatian,278,Roadhog,Tank,Quick,1363
59592,33,Male,Czech,1127,Mercy,Tank,CTF,1951
59593,27,Male,Bulgarian,1430,Doomfist,Tank,Quick,2326
59594,25,Male,Korean,163,D.Va,Damage,3VS3,1395
59595,21,Female,Kuanyama,1176,Brigitte,Tank,3VS3,1703
59596,23,Male,Japanese,809,Hanzo,Damage,Ranked,2522
59597,21,Male,Arabic,1201,Sombra,Damage,3VS3,1914
59598,37,Female,Mongolian,557,Mei,Tank,Ranked,1767
59599,26,Male,Croatian,115,Lucio,Tank,Solo,1177
59600,29,Male,Turkish,1388,Genji,Damage,Quick,1841
59601,30,Other,Lithuanian,1408,Soldier,Damage,3VS3,2369
59602,22,Male,Albanian,391,Brigitte,Damage,CTF,1351
59603,23,Male,English,823,D.Va,Damage,Ranked,1831
59604,25,Male,Greek,1080,Tracer,Healer,Quick,1498
59605,29,Male,English,465,Tracer,Healer,Solo,877
59606,27,Female,Bulgarian,1121,Ana,Tank,3VS3,2408
59607,27,Male,French,149,Symmetra,Healer,Quick,1934
59608,29,Male,Estonian,12,Ana,Healer,3VS3,2666
59609,28,Male,Swedish,944,Tracer,Healer,3VS3,1338
59610,24,Male,Arabic,323,Hanzo,Healer,Quick,1067
59611,37,Female,Hungarian,940,Widowmaker,Healer,3VS3,991
59612,25,Male,Serbian,136,Wrecking,Healer,Quick,1956
59613,22,Male,Maltese,1152,Wrecking,Damage,Quick,1135
59614,24,Male,Dutch,1249,Mercy,Healer,Mayhem,1670
59615,28,Male,Dutch,964,Winston,Damage,Solo,2077
59616,31,Other,Afrikaans,336,Roadhog,Damage,3VS3,1722
59617,32,Male,Estonian,963,Zarya,Tank,Solo,1083
59618,17,Female,Turkish,712,Symmetra,Tank,Mayhem,2330
59619,23,Male,Turkish,465,Zenyatta,Tank,3VS3,1682
59620,28,Male,Romanian,1060,Soldier,Tank,Ranked,1236
59621,38,Other,Lithuanian,18,Lucio,Healer,Quick,1799
59622,28,Male,Malagasy,893,Sigma,Damage,Mayhem,1655
59623,19,Male,Maltese,186,Soldier,Healer,3VS3,1735
59624,26,Male,Malagasy,1039,Echo,Damage,Solo,1777
59625,24,Female,Japanese,336,Lucio,Healer,CTF,1635
59626,18,Male,Macedonian,1100,Brigitte,Damage,Solo,2324
59627,29,Female,Hungarian,1016,Soldier,Tank,Quick,1637
59628,29,Male,Ukrainian,1221,McCree,Healer,Quick,1930
59629,30,Male,Indonesian,541,Roadhog,Tank,Mayhem,1184
59630,36,Female,Czech,163,Baptiste,Healer,Quick,2135
59631,32,Male,Catalan,1271,Torbjorn,Tank,CTF,1711
59632,38,Female,Czech,1328,Zarya,Healer,3VS3,1868
59633,37,Male,Lithuanian,1092,Roadhog,Damage,Solo,1934
59634,26,Female,German,84,D.Va,Tank,Solo,2118
59635,17,Male,Bulgarian,1076,Hanzo,Damage,CTF,1581
59636,21,Other,Swedish,1139,D.Va,Healer,CTF,1366
59637,22,Male,Norwegian,326,Orisa,Tank,Quick,2366
59638,23,Male,Kuanyama,545,Mei,Healer,CTF,1497
59639,35,Male,Turkish,985,Sombra,Damage,Solo,1860
59640,24,Female,Swedish,956,Doomfist,Healer,Solo,2476
59641,18,Female,Arabic,693,Orisa,Healer,Solo,2000
59642,27,Male,Latvian,260,Echo,Healer,Solo,1451
59643,25,Male,Arabic,798,Roadhog,Damage,Mayhem,1611
59644,36,Male,Portuguese,156,Tracer,Tank,Quick,1876
59645,30,Other,Czech,66,Moira,Tank,Ranked,1814
59646,30,Male,Afrikaans,217,Reaper,Damage,Mayhem,2280
59647,25,Male,Vietnamese,602,Doomfist,Healer,3VS3,1879
59648,38,Male,Albanian,24,Sigma,Tank,3VS3,2413
59649,17,Male,Belarusian,813,Mei,Healer,Mayhem,2574
59650,24,Male,Norwegian,710,Winston,Healer,Solo,2562
59651,30,Male,Romanian,735,Bastion,Damage,Solo,994
59652,35,Male,Greek,89,Bastion,Damage,Ranked,1161
59653,23,Other,Turkish,399,Mercy,Healer,Ranked,1051
59654,16,Male,Belarusian,442,Sigma,Healer,Solo,1561
59655,36,Female,Latvian,265,Mei,Tank,3VS3,1339
